ID	TM	SP	Prediction
FUN_003115-T1	0	0	o
FUN_005035-T1	0	0	o
FUN_001775-T1	0	0	o
FUN_004394-T1	0	0	o
FUN_005867-T1	0	0	o
FUN_004599-T1	1	0	i387-408o
FUN_005317-T1	0	0	o
FUN_002607-T1	0	0	o
FUN_003404-T1	3	0	o57-82i102-121o148-169i
FUN_006433-T1	0	0	o
FUN_002241-T1	0	0	o
FUN_000975-T1	0	0	o
FUN_001310-T1	0	0	o
FUN_001618-T1	0	0	o
FUN_004507-T1	0	0	o
FUN_005306-T1	0	0	o
FUN_003618-T1	1	Y	n3-11c16/17o439-458i
FUN_001673-T1	0	0	o
FUN_000431-T1	0	0	o
FUN_001066-T1	9	0	o81-99i159-178o184-205i212-229o235-258i270-288o294-318i330-350o356-373i
FUN_003028-T1	1	0	o634-653i
FUN_000702-T1	2	Y	n11-21c26/27o50-71i83-103o
FUN_002578-T1	12	0	i49-73o79-109i130-151o157-178i190-208o239-263i284-301o321-345i378-397o409-429i454-476o482-502i
FUN_002263-T1	0	Y	n5-14c19/20o
FUN_004941-T1	0	0	o
FUN_003270-T1	10	0	i86-109o129-147i168-189o195-212i268-285o305-326i338-357o363-388i409-433o453-475i
FUN_004742-T1	0	0	o
FUN_003779-T1	0	Y	n10-21c30/31o
FUN_000800-T1	2	Y	n8-18c22/23o175-200i212-229o
FUN_006032-T1	1	0	o1439-1458i
FUN_002997-T1	13	0	i21-38o88-108i120-140o152-172i179-195o201-224i245-265o277-295i307-326o369-388i395-413o419-439i476-497o
FUN_001461-T1	0	Y	n4-14c19/20o
FUN_006452-T1	1	Y	n5-13c18/19o225-244i
FUN_005056-T1	0	0	o
FUN_002991-T1	0	0	o
FUN_003294-T1	0	0	o
FUN_000706-T1	16	0	i44-67o514-533i554-572o578-597i609-631o637-658i665-684o690-711i732-753o765-781i793-811o861-880i892-912o918-937i958-979o991-1010i
FUN_004167-T1	0	0	o
FUN_000563-T1	0	0	o
FUN_001355-T1	0	0	o
FUN_002184-T1	0	0	o
FUN_004343-T1	0	0	o
FUN_002599-T1	0	0	o
FUN_004985-T1	0	Y	n5-16c21/22o
FUN_004468-T1	0	Y	n5-13c18/19o
FUN_006325-T1	7	0	i38-57o433-452i464-486o492-513i525-544o550-570i582-603o
FUN_003295-T1	0	0	o
FUN_002952-T1	0	Y	n8-18c26/27o
FUN_000677-T1	0	0	o
FUN_003082-T1	0	0	o
FUN_004675-T1	7	0	i243-261o299-319i340-358o378-399i441-466o495-514i526-547o
FUN_001333-T1	0	0	o
FUN_001518-T1	0	0	o
FUN_003688-T1	1	0	o453-472i
FUN_005489-T1	0	0	o
FUN_000662-T1	0	0	o
FUN_003309-T1	0	0	o
FUN_004133-T1	0	0	o
FUN_003466-T1	0	0	o
FUN_005572-T1	0	0	o
FUN_001471-T1	0	0	o
FUN_001629-T1	0	0	o
FUN_005060-T1	0	0	o
FUN_002348-T1	0	0	o
FUN_000835-T1	0	0	o
FUN_004841-T1	1	0	o320-344i
FUN_005490-T1	2	Y	n5-13c19/20o536-553i574-593o
FUN_004903-T1	0	0	o
FUN_006045-T1	0	0	o
FUN_004421-T1	2	0	i384-401o413-433i
FUN_000152-T1	1	0	o42-60i
FUN_004880-T1	0	0	o
FUN_001895-T1	0	0	o
FUN_002514-T1	11	0	o114-133i145-164o243-264i276-299o311-328i349-368o388-409i444-463o469-490i502-522o528-544i
FUN_002304-T1	8	0	i201-226o238-263i304-325o331-350i392-413o425-447i454-475o481-499i
FUN_001436-T1	0	0	o
FUN_003067-T1	9	0	i220-242o262-284i296-314o320-341i353-375o395-418i805-825o837-857i869-886o
FUN_005403-T1	1	0	o12-32i
FUN_000342-T1	0	0	o
FUN_000333-T1	1	0	o266-289i
FUN_005498-T1	1	0	i145-168o
FUN_002859-T1	0	Y	n3-11c16/17o
FUN_002296-T1	0	0	o
FUN_004026-T1	2	0	i162-182o194-214i
FUN_006257-T1	0	0	o
FUN_003820-T1	0	0	o
FUN_004974-T1	0	0	o
FUN_005887-T1	0	0	o
FUN_004249-T1	9	0	i74-92o104-123i143-166o172-193i200-217o223-242i254-276o296-318i325-357o
FUN_005027-T1	0	Y	n5-16c25/26o
FUN_003746-T1	9	0	o72-94i106-127o139-161i209-230o242-262i274-294o300-320i332-353o365-386i
FUN_000744-T1	1	Y	n21-32c38/39o192-216i
FUN_004328-T1	0	0	o
FUN_006332-T1	0	0	o
FUN_005942-T1	0	0	o
FUN_001386-T1	0	Y	n7-17c25/26o
FUN_000260-T1	8	0	i25-50o56-76i115-139o171-189i221-244o250-273i558-579o650-670i
FUN_003337-T1	0	0	o
FUN_003075-T1	0	0	o
FUN_000883-T1	0	0	o
FUN_003713-T1	1	0	o737-758i
FUN_006310-T1	0	0	o
FUN_003216-T1	0	Y	n2-12c17/18o
FUN_004370-T1	0	0	o
FUN_005474-T1	0	0	o
FUN_001358-T1	0	0	o
FUN_005689-T1	1	0	o1684-1705i
FUN_004572-T1	0	0	o
FUN_004030-T1	0	0	o
FUN_003323-T1	1	0	o6-24i
FUN_001941-T1	0	0	o
FUN_004012-T1	1	0	o753-775i
FUN_001101-T1	0	0	o
FUN_000147-T1	3	Y	n5-20c25/26o669-689i961-979o991-1013i
FUN_006116-T1	0	0	o
FUN_003892-T1	0	0	o
FUN_004354-T1	0	0	o
FUN_005493-T1	0	Y	n7-14c19/20o
FUN_003666-T1	13	0	i12-32o120-139i151-170o190-211i223-242o248-273i852-870o876-897i906-931o943-961i973-999o1011-1032i1044-1065o
FUN_001412-T1	0	0	o
FUN_002394-T1	0	Y	n3-11c16/17o
FUN_001094-T1	1	Y	n7-18c23/24o439-463i
FUN_002293-T1	0	Y	n3-14c19/20o
FUN_005767-T1	0	0	o
FUN_005244-T1	12	0	i79-99o119-138i145-164o170-193i205-226o238-257i288-306o326-344i351-371o377-403i415-435o447-467i
FUN_004543-T1	0	0	o
FUN_000091-T1	0	0	o
FUN_001307-T1	0	0	o
FUN_002457-T1	1	0	i247-267o
FUN_001504-T1	0	0	o
FUN_003908-T1	0	0	o
FUN_001268-T1	2	0	i117-137o149-165i
FUN_004554-T1	0	0	o
FUN_003870-T1	0	0	o
FUN_005732-T1	0	Y	n2-9c13/14o
FUN_002768-T1	0	0	o
FUN_005621-T1	0	0	o
FUN_002710-T1	0	0	o
FUN_005888-T1	0	0	o
FUN_000895-T1	0	0	o
FUN_002944-T1	0	0	o
FUN_001597-T1	0	0	o
FUN_005019-T1	0	Y	n4-11c16/17o
FUN_004400-T1	0	0	o
FUN_000496-T1	1	0	i850-873o
FUN_000129-T1	0	0	o
FUN_005628-T1	0	0	o
FUN_005352-T1	0	0	o
FUN_003346-T1	12	0	i164-185o191-212i232-251o277-297i309-329o349-367i388-408o441-459i480-500o506-528i540-559o565-584i
FUN_004890-T1	0	0	o
FUN_003278-T1	0	0	o
FUN_003615-T1	0	0	o
FUN_003957-T1	0	0	i
FUN_005746-T1	0	0	o
FUN_003376-T1	0	0	o
FUN_003976-T1	0	0	o
FUN_005588-T1	0	0	i
FUN_005874-T1	1	0	o6-24i
FUN_004581-T1	0	0	o
FUN_002190-T1	0	0	o
FUN_000097-T1	0	0	o
FUN_005061-T1	0	0	o
FUN_000010-T1	2	0	o52-75i87-105o
FUN_005094-T1	0	0	o
FUN_000195-T1	3	0	i70-89o95-113i125-152o
FUN_002252-T1	1	0	i101-119o
FUN_001692-T1	0	Y	n5-14c19/20o
FUN_000505-T1	0	0	o
FUN_000050-T1	12	0	i91-112o118-135i142-159o171-192i199-220o226-246i317-338o371-398i419-439o445-466i487-510o530-550i
FUN_002650-T1	0	0	o
FUN_001773-T1	0	0	o
FUN_002243-T1	0	0	o
FUN_005696-T1	0	0	o
FUN_006253-T1	0	0	o
FUN_004734-T1	1	0	o35-52i
FUN_002626-T1	0	0	o
FUN_000047-T1	2	0	i62-82o102-123i
FUN_006189-T1	0	0	o
FUN_000271-T1	0	0	o
FUN_005891-T1	0	0	o
FUN_001438-T1	4	0	i454-473o485-509i530-554o560-584i
FUN_005977-T1	0	0	o
FUN_005741-T1	0	0	o
FUN_002070-T1	0	0	o
FUN_003229-T1	1	Y	n8-18c26/27o578-600i
FUN_001366-T1	0	0	o
FUN_005509-T1	1	Y	n4-15c23/24o359-379i
FUN_005837-T1	0	0	o
FUN_004690-T1	17	0	o12-40i143-166o172-190i202-227o239-258i356-381o401-418i501-521o527-546i609-629o641-661i1089-1112o1174-1197i1249-1267o1273-1292i1357-1379o1385-1404i
FUN_004623-T1	1	0	i101-121o
FUN_001168-T1	0	0	o
FUN_002993-T1	12	0	i20-38o71-91i98-115o121-145i157-179o191-210i289-311o323-345i354-380o400-422i434-457o469-487i
FUN_005964-T1	0	0	o
FUN_006464-T1	0	0	o
FUN_000192-T1	0	0	o
FUN_005028-T1	0	Y	n5-16c21/22o
FUN_001257-T1	0	0	o
FUN_005098-T1	2	0	o48-68i88-111o
FUN_004161-T1	0	0	o
FUN_000123-T1	5	0	o6-26i33-54o74-95i134-155o161-184i
FUN_005127-T1	11	Y	n9-20c28/29o52-70i79-97o103-123i135-153o173-191i260-286o298-319i326-349o361-386i398-420o426-447i
FUN_000155-T1	0	0	o
FUN_005401-T1	6	0	i21-43o90-112i119-139o287-307i384-407o591-614i
FUN_002317-T1	0	0	o
FUN_001280-T1	0	0	o
FUN_001364-T1	0	0	o
FUN_006234-T1	0	0	o
FUN_002629-T1	0	0	o
FUN_004280-T1	0	0	o
FUN_006562-T1	0	0	o
FUN_004150-T1	10	0	o6-27i48-65o85-105i117-140o146-171i183-206o226-247i451-473o493-524i536-563o
FUN_003400-T1	0	0	o
FUN_005367-T1	12	0	i54-73o93-115i122-140o146-169i181-203o215-234i285-311o323-345i352-372o384-404i416-436o448-466i
FUN_005961-T1	0	0	o
FUN_000847-T1	0	0	o
FUN_000089-T1	1	0	o1934-1951i
FUN_002031-T1	0	0	o
FUN_004149-T1	0	0	o
FUN_003633-T1	0	0	o
FUN_002258-T1	0	0	o
FUN_004307-T1	0	0	o
FUN_006019-T1	0	0	o
FUN_005423-T1	6	0	i7-25o45-69i90-116o167-192i286-307o327-347i
FUN_002073-T1	0	0	o
FUN_003478-T1	0	0	o
FUN_003302-T1	0	0	o
FUN_003262-T1	0	0	o
FUN_000841-T1	11	Y	n5-16c24/25o40-63i70-91o103-126i138-158o170-192i285-309o329-352i364-387o393-416i428-450o470-493i
FUN_003475-T1	0	0	i
FUN_000297-T1	0	0	o
FUN_005606-T1	2	0	o320-345i401-422o
FUN_001602-T1	0	0	o
FUN_003703-T1	1	0	o1586-1604i
FUN_006398-T1	0	Y	n8-18c23/24o
FUN_003437-T1	0	0	o
FUN_003330-T1	0	0	o
FUN_004705-T1	0	0	o
FUN_002536-T1	0	0	o
FUN_002658-T1	0	0	o
FUN_002676-T1	0	0	o
FUN_006327-T1	0	0	o
FUN_001369-T1	0	0	o
FUN_002322-T1	0	0	o
FUN_005141-T1	0	0	o
FUN_002269-T1	0	0	o
FUN_002171-T1	0	0	o
FUN_000747-T1	0	0	o
FUN_004062-T1	0	0	o
FUN_000521-T1	9	0	o110-135i147-165o191-213i261-284o296-318i339-358o364-386i398-420o432-458i
FUN_004646-T1	0	0	o
FUN_003787-T1	1	0	o506-528i
FUN_001070-T1	1	0	i83-101o
FUN_000204-T1	0	0	o
FUN_001443-T1	0	0	o
FUN_002354-T1	0	Y	n4-12c24/25o
FUN_003332-T1	0	0	o
FUN_001960-T1	0	0	o
FUN_001989-T1	12	0	i52-69o98-115i122-140o152-172i184-204o216-237i295-316o336-352i359-376o388-410i422-442o454-473i
FUN_005809-T1	0	Y	n4-15c20/21o
FUN_006128-T1	0	0	o
FUN_000955-T1	0	0	o
FUN_001894-T1	0	0	o
FUN_003716-T1	0	0	o
FUN_003449-T1	7	0	o27-50i62-85o105-123i143-165o180-202i223-245o257-276i
FUN_006380-T1	0	0	o
FUN_005889-T1	0	0	o
FUN_003758-T1	10	0	o39-57i93-110o116-144i156-178o222-247i259-277o283-302i314-333o345-367i429-450o
FUN_000278-T1	0	0	o
FUN_006124-T1	0	0	o
FUN_001304-T1	0	0	o
FUN_002221-T1	0	0	o
FUN_002007-T1	0	0	o
FUN_006026-T1	0	0	o
FUN_001682-T1	0	0	o
FUN_004217-T1	0	Y	n5-16c24/25o
FUN_004877-T1	1	Y	n3-10c15/16o514-533i
FUN_002894-T1	0	0	o
FUN_000852-T1	0	0	o
FUN_004497-T1	0	0	o
FUN_004957-T1	0	0	o
FUN_001176-T1	0	0	o
FUN_004869-T1	0	0	o
FUN_002404-T1	0	0	o
FUN_000649-T1	1	0	o131-152i
FUN_004224-T1	0	0	o
FUN_004763-T1	1	0	i51-69o
FUN_000145-T1	7	0	o45-70i82-99o119-137i169-187o207-227i281-302o349-368i
FUN_004835-T1	0	0	o
FUN_002923-T1	0	0	o
FUN_003029-T1	0	0	o
FUN_004123-T1	0	0	o
FUN_005002-T1	0	0	o
FUN_000193-T1	11	0	o43-61i73-92o125-149i161-186o213-233i245-267o341-360i372-394o400-419i426-448o454-471i
FUN_002220-T1	0	0	o
FUN_002925-T1	8	0	i259-278o385-408i420-440o474-493i533-558o570-590i597-615o627-645i
FUN_004029-T1	0	0	o
FUN_006244-T1	0	0	o
FUN_000116-T1	0	0	o
FUN_005893-T1	0	0	o
FUN_001877-T1	7	0	o159-183i948-965o985-1003i1015-1035o1055-1081i1090-1108o1114-1131i
FUN_005743-T1	0	0	o
FUN_002730-T1	6	Y	n4-15c20/21o447-470i477-499o511-532i618-637o649-669i681-700o
FUN_004736-T1	0	0	o
FUN_000602-T1	0	0	o
FUN_000855-T1	0	0	o
FUN_003221-T1	0	Y	n6-11c18/19o
FUN_004614-T1	1	0	i95-113o
FUN_004201-T1	0	0	o
FUN_003807-T1	6	0	o73-92i99-117o129-148i169-186o192-213i225-245o
FUN_003244-T1	0	0	o
FUN_004113-T1	0	0	o
FUN_000206-T1	0	0	o
FUN_004443-T1	0	0	i
FUN_001993-T1	0	0	o
FUN_000323-T1	0	0	o
FUN_000865-T1	0	0	o
FUN_001023-T1	0	0	o
FUN_000236-T1	1	0	o1270-1296i
FUN_001795-T1	0	0	o
FUN_006049-T1	0	0	o
FUN_000036-T1	0	0	o
FUN_000606-T1	0	0	o
FUN_004486-T1	0	0	o
FUN_002465-T1	0	0	o
FUN_000540-T1	0	0	o
FUN_003749-T1	0	0	o
FUN_004638-T1	0	0	o
FUN_002804-T1	0	0	o
FUN_003280-T1	0	Y	n6-14c19/20o
FUN_000142-T1	0	0	o
FUN_004240-T1	0	0	o
FUN_003215-T1	0	0	o
FUN_001576-T1	0	0	o
FUN_002592-T1	0	0	o
FUN_003135-T1	0	0	o
FUN_000590-T1	0	0	o
FUN_004666-T1	0	0	o
FUN_002113-T1	0	0	o
FUN_000421-T1	0	0	o
FUN_004655-T1	0	0	o
FUN_002489-T1	0	0	o
FUN_006441-T1	0	0	o
FUN_000174-T1	0	0	o
FUN_005387-T1	0	0	o
FUN_004377-T1	0	0	o
FUN_004055-T1	0	0	o
FUN_006382-T1	0	0	o
FUN_005578-T1	6	0	i333-357o369-390i411-437o443-460i465-488o575-596i
FUN_005280-T1	0	0	o
FUN_006530-T1	0	0	o
FUN_004954-T1	0	Y	n5-15c20/21o
FUN_006085-T1	0	0	o
FUN_005972-T1	0	0	o
FUN_004911-T1	0	0	o
FUN_003783-T1	0	0	o
FUN_004940-T1	0	0	o
FUN_005878-T1	0	0	i
FUN_005457-T1	0	0	o
FUN_002604-T1	0	0	o
FUN_005180-T1	0	0	o
FUN_000435-T1	0	0	o
FUN_004073-T1	0	0	o
FUN_004007-T1	0	0	o
FUN_001153-T1	0	0	o
FUN_000340-T1	0	0	o
FUN_003477-T1	0	0	o
FUN_001406-T1	0	0	o
FUN_005762-T1	0	0	o
FUN_003798-T1	0	0	o
FUN_003441-T1	0	0	o
FUN_006129-T1	4	0	i179-198o210-227i266-283o289-310i
FUN_004504-T1	0	0	o
FUN_004108-T1	0	0	o
FUN_003715-T1	0	Y	n15-22c27/28o
FUN_000921-T1	0	0	o
FUN_000528-T1	1	0	o454-475i
FUN_001044-T1	0	0	o
FUN_003988-T1	0	0	o
FUN_003994-T1	0	0	o
FUN_002513-T1	0	0	o
FUN_003622-T1	0	0	o
FUN_005262-T1	11	0	o118-140i147-166o172-192i204-225o237-256i277-300o312-330i342-360o366-384i405-427o433-453i
FUN_005096-T1	0	0	o
FUN_002229-T1	0	0	o
FUN_005054-T1	0	Y	n3-14c19/20o
FUN_001306-T1	0	0	o
FUN_000595-T1	0	0	o
FUN_002535-T1	0	0	o
FUN_002219-T1	0	0	o
FUN_005030-T1	0	0	o
FUN_001610-T1	0	0	o
FUN_000947-T1	0	0	o
FUN_000151-T1	4	0	i55-76o82-105i117-136o148-166i
FUN_001250-T1	0	0	o
FUN_000443-T1	0	0	o
FUN_000562-T1	0	0	o
FUN_003170-T1	0	0	o
FUN_004585-T1	0	0	o
FUN_000202-T1	0	0	o
FUN_005987-T1	0	0	o
FUN_001818-T1	11	0	o448-467i479-496o508-530i542-564o576-594i624-645o672-694i706-730o736-764i776-794o800-816i
FUN_005728-T1	7	0	i289-309o321-341i348-366o372-391i403-423o627-646i658-682o
FUN_000056-T1	0	0	o
FUN_003808-T1	4	0	o66-84i96-118o124-141i162-184o
FUN_001933-T1	0	0	o
FUN_001887-T1	0	Y	n3-14c19/20o
FUN_000815-T1	0	Y	n8-19c23/24o
FUN_004812-T1	0	0	o
FUN_000286-T1	0	0	o
FUN_000053-T1	0	0	o
FUN_003645-T1	0	0	o
FUN_001090-T1	0	0	o
FUN_000119-T1	0	0	o
FUN_002162-T1	0	0	o
FUN_005170-T1	1	0	i170-189o
FUN_004591-T1	1	Y	n3-14c19/20o154-178i
FUN_002889-T1	0	0	o
FUN_004584-T1	0	Y	n4-15c27/28o
FUN_002968-T1	0	0	o
FUN_001119-T1	0	0	o
FUN_005384-T1	0	0	o
FUN_003832-T1	3	0	o1283-1301i1431-1449o1469-1487i
FUN_006243-T1	0	Y	n8-19c28/29o
FUN_000128-T1	0	0	o
FUN_005126-T1	0	0	o
FUN_004642-T1	0	0	o
FUN_003726-T1	12	0	i67-90o110-127i134-151o163-184i196-217o223-245i294-320o332-354i361-380o392-413i425-443o455-479i
FUN_004592-T1	1	0	o57-73i
FUN_006240-T1	0	0	o
FUN_006192-T1	0	0	o
FUN_000907-T1	0	0	o
FUN_004041-T1	0	Y	n7-18c23/24o
FUN_001390-T1	0	0	o
FUN_005520-T1	0	0	o
FUN_001194-T1	0	0	o
FUN_000369-T1	0	0	o
FUN_002283-T1	0	0	o
FUN_002278-T1	12	0	i77-100o106-125i146-168o188-207i219-240o252-273i285-308o344-368i380-402o408-430i451-477o489-509i
FUN_003013-T1	0	0	i
FUN_000229-T1	7	0	o61-84i105-126o138-166i178-202o265-286i359-381o393-417i
FUN_004678-T1	0	0	o
FUN_000125-T1	0	0	o
FUN_003760-T1	0	0	o
FUN_001661-T1	0	Y	n9-16c21/22o
FUN_003088-T1	1	0	i113-136o
FUN_002397-T1	0	Y	n4-15c20/21o
FUN_003031-T1	0	0	o
FUN_001424-T1	1	0	o902-924i
FUN_001937-T1	0	0	o
FUN_000007-T1	0	0	o
FUN_005364-T1	1	0	o776-796i
FUN_006422-T1	0	0	o
FUN_003285-T1	0	0	o
FUN_002830-T1	0	0	o
FUN_000872-T1	0	0	o
FUN_005216-T1	0	0	o
FUN_006386-T1	1	0	o2290-2308i
FUN_002236-T1	0	0	o
FUN_003145-T1	1	Y	n7-22c27/28o898-919i
FUN_001929-T1	0	0	o
FUN_005796-T1	0	0	o
FUN_003964-T1	0	0	o
FUN_000336-T1	0	Y	n5-16c21/22o
FUN_002537-T1	1	0	i199-217o
FUN_002330-T1	0	0	o
FUN_002742-T1	0	0	o
FUN_005315-T1	0	0	o
FUN_003040-T1	6	0	i195-216o222-241i248-267o287-305i312-331o337-353i
FUN_002720-T1	0	0	o
FUN_000031-T1	0	Y	n12-23c29/30o
FUN_001699-T1	0	0	o
FUN_003876-T1	0	0	o
FUN_005140-T1	8	0	i94-112o132-149i161-182o194-212i219-237o243-265i277-301o321-340i
FUN_001026-T1	0	0	o
FUN_003433-T1	0	0	o
FUN_001091-T1	0	0	o
FUN_002539-T1	0	0	o
FUN_001516-T1	0	0	o
FUN_004239-T1	0	0	o
FUN_002172-T1	0	0	o
FUN_000832-T1	0	0	o
FUN_005226-T1	0	0	o
FUN_000135-T1	0	0	o
FUN_004479-T1	0	0	o
FUN_004136-T1	0	0	o
FUN_001874-T1	0	0	o
FUN_003722-T1	0	0	o
FUN_005780-T1	0	0	o
FUN_000922-T1	0	0	o
FUN_000854-T1	0	0	o
FUN_005648-T1	1	0	o356-374i
FUN_003676-T1	0	0	o
FUN_004533-T1	0	0	o
FUN_004713-T1	0	0	o
FUN_001138-T1	1	Y	n4-15c20/21o527-546i
FUN_003418-T1	0	0	o
FUN_005011-T1	0	0	o
FUN_004569-T1	0	0	o
FUN_004924-T1	0	0	o
FUN_004070-T1	0	0	i
FUN_004117-T1	0	0	o
FUN_004917-T1	0	0	o
FUN_000821-T1	0	Y	n4-15c20/21o
FUN_006460-T1	0	0	o
FUN_004481-T1	0	0	o
FUN_006272-T1	0	0	o
FUN_002529-T1	0	0	o
FUN_001855-T1	0	0	o
FUN_001570-T1	2	Y	n3-14c21/22o45-69i101-121o
FUN_004979-T1	0	0	o
FUN_003979-T1	0	0	o
FUN_004118-T1	0	0	o
FUN_005949-T1	11	0	i396-420o426-450i471-495o515-532i539-558o580-601i613-636o660-681i702-719o725-746i758-776o
FUN_006114-T1	0	0	o
FUN_001172-T1	8	0	i45-64o84-102i194-212o232-252i311-328o340-363i375-395o401-417i
FUN_002062-T1	0	0	o
FUN_001071-T1	0	0	o
FUN_005013-T1	0	Y	n6-16c22/23o
FUN_004686-T1	0	0	o
FUN_004568-T1	0	Y	n22-33c41/42o
FUN_005444-T1	9	0	i79-96o102-122i175-196o208-228i277-301o313-330i351-372o392-412i535-556o
FUN_006410-T1	1	0	i135-157o
FUN_002590-T1	4	0	i29-50o77-99i111-136o169-191i
FUN_000751-T1	0	0	o
FUN_003447-T1	0	0	o
FUN_001915-T1	0	0	o
FUN_003549-T1	1	Y	n3-11c16/17o112-133i
FUN_006260-T1	1	0	i43-63o
FUN_001121-T1	0	0	o
FUN_001053-T1	0	0	o
FUN_003056-T1	0	0	o
FUN_001873-T1	9	0	o320-342i354-373o379-396i408-433o731-747i878-901o907-923i935-951o957-983i
FUN_005269-T1	0	0	o
FUN_003762-T1	0	0	o
FUN_002911-T1	0	0	o
FUN_002427-T1	0	0	o
FUN_006003-T1	3	0	i84-101o107-125i146-164o
FUN_003853-T1	0	0	o
FUN_000021-T1	0	0	o
FUN_003317-T1	1	0	i112-131o
FUN_006540-T1	0	0	o
FUN_000988-T1	0	Y	n4-15c24/25o
FUN_001919-T1	0	0	o
FUN_002625-T1	0	0	o
FUN_000227-T1	0	0	o
FUN_001181-T1	0	0	o
FUN_002452-T1	4	0	i24-49o69-88i93-112o142-160i
FUN_003526-T1	0	0	o
FUN_001122-T1	0	0	o
FUN_004194-T1	0	0	o
FUN_005102-T1	0	0	o
FUN_000977-T1	11	0	i70-92o98-116i128-149o177-196i203-223o290-308i389-410o416-439i459-478o498-518i586-605o
FUN_002342-T1	0	0	o
FUN_002445-T1	0	0	o
FUN_004519-T1	0	0	o
FUN_002021-T1	1	0	o577-597i
FUN_000207-T1	6	0	i42-64o793-812i851-884o914-940i975-996o1039-1060i
FUN_005257-T1	8	0	i147-168o188-209i221-243o249-272i448-467o487-508i562-581o587-607i
FUN_003698-T1	0	0	o
FUN_000619-T1	0	0	o
FUN_000299-T1	0	0	o
FUN_003665-T1	2	0	i231-252o272-292i
FUN_004465-T1	0	0	o
FUN_005918-T1	0	0	o
FUN_001261-T1	0	0	o
FUN_001166-T1	0	0	o
FUN_004455-T1	1	0	i265-285o
FUN_000790-T1	0	0	o
FUN_000981-T1	0	0	o
FUN_000440-T1	0	Y	n7-15c20/21o
FUN_001208-T1	0	0	o
FUN_004254-T1	0	Y	n16-30c38/39o
FUN_005349-T1	0	0	o
FUN_000554-T1	0	0	o
FUN_006197-T1	0	0	o
FUN_004797-T1	1	Y	n4-15c23/24o128-151i
FUN_005541-T1	2	0	o27-50i217-240o
FUN_002966-T1	0	0	o
FUN_000621-T1	5	0	o6-27i39-56o62-84i105-128o175-195i
FUN_002368-T1	0	0	o
FUN_003850-T1	0	0	o
FUN_000932-T1	1	0	o14-33i
FUN_003142-T1	0	0	o
FUN_006176-T1	6	0	i35-58o78-99i119-144o169-191i203-226o238-260i
FUN_006408-T1	0	0	o
FUN_006339-T1	0	0	o
FUN_005441-T1	0	0	o
FUN_004127-T1	0	0	o
FUN_002540-T1	0	0	i
FUN_001968-T1	1	0	i76-94o
FUN_003430-T1	1	0	i46-63o
FUN_000012-T1	0	0	o
FUN_002298-T1	0	0	o
FUN_000163-T1	0	0	o
FUN_000671-T1	0	0	o
FUN_000256-T1	0	0	o
FUN_000948-T1	2	0	o263-285i323-342o
FUN_002352-T1	0	0	o
FUN_002525-T1	0	0	o
FUN_004596-T1	0	0	o
FUN_006497-T1	0	0	o
FUN_002552-T1	0	0	o
FUN_003810-T1	1	Y	n8-20c25/26o52-71i
FUN_003038-T1	0	Y	n6-17c22/23o
FUN_003719-T1	1	0	o211-229i
FUN_000480-T1	1	0	i50-72o
FUN_003911-T1	0	0	o
FUN_002683-T1	1	0	i44-63o
FUN_006157-T1	0	0	o
FUN_004265-T1	13	0	i36-60o72-91i103-122o128-147i159-183o195-215i236-261o267-285i306-333o339-362i374-391o397-419i531-551o
FUN_000710-T1	0	0	o
FUN_006042-T1	1	0	o145-167i
FUN_004695-T1	0	0	o
FUN_003284-T1	0	0	o
FUN_001042-T1	0	0	o
FUN_003640-T1	0	0	o
FUN_003806-T1	0	Y	n2-13c17/18o
FUN_005050-T1	0	0	o
FUN_005358-T1	0	0	o
FUN_006544-T1	6	0	i61-87o107-125i132-151o157-182i194-213o233-251i
FUN_003785-T1	1	0	o6-24i
FUN_000869-T1	0	0	o
FUN_005904-T1	0	0	o
FUN_000471-T1	10	0	i235-253o265-283i320-339o359-380i392-410o422-449i470-489o509-529i541-560o580-600i
FUN_000681-T1	0	0	o
FUN_004597-T1	0	0	o
FUN_004198-T1	0	0	o
FUN_002986-T1	0	0	o
FUN_005981-T1	0	0	o
FUN_001962-T1	0	0	o
FUN_003670-T1	0	0	o
FUN_006122-T1	0	0	o
FUN_003054-T1	0	0	o
FUN_004517-T1	1	0	o547-565i
FUN_003784-T1	0	0	o
FUN_002074-T1	0	0	o
FUN_002024-T1	0	0	o
FUN_000949-T1	0	0	o
FUN_004379-T1	0	0	o
FUN_003980-T1	0	0	o
FUN_001329-T1	0	0	o
FUN_000512-T1	0	0	o
FUN_005051-T1	0	0	o
FUN_006283-T1	0	0	o
FUN_004834-T1	0	0	o
FUN_005801-T1	3	0	o324-346i524-547o567-589i
FUN_002908-T1	0	0	o
FUN_003388-T1	0	0	o
FUN_006363-T1	0	0	o
FUN_006236-T1	0	0	o
FUN_003435-T1	0	0	o
FUN_002679-T1	0	0	o
FUN_003232-T1	0	0	o
FUN_003110-T1	0	0	o
FUN_005398-T1	0	0	o
FUN_002144-T1	0	0	o
FUN_002500-T1	0	0	o
FUN_000374-T1	0	0	o
FUN_003053-T1	0	0	o
FUN_005852-T1	0	0	o
FUN_003701-T1	0	0	o
FUN_003080-T1	0	0	o
FUN_002189-T1	0	0	o
FUN_005855-T1	0	0	o
FUN_001155-T1	0	0	o
FUN_003256-T1	0	0	o
FUN_003319-T1	0	0	o
FUN_004024-T1	1	0	i325-343o
